game_id,season,game_type,week,gameday,away_team,away_score,home_team,home_score,result,total,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,home_team_money_line_5Dimes,home_team_money_line_sportbet,away_team_money_line_5Dimes,away_team_money_line_sportbet,home_team_money_line_bet365,away_team_money_line_bet365,home_team_money_line_BETOnline,home_team_money_line_SPORTS BETTING,away_team_money_line_BETOnline,away_team_money_line_SPORTS BETTING,home_team_money_line_BOVADA,home_team_money_line_bodog,away_team_money_line_BOVADA,away_team_money_line_bodog,home_team_money_line_BOOKMAKER,home_team_money_line_BetCRIS,away_team_money_line_BOOKMAKER,away_team_money_line_BetCRIS,home_team_money_line_JAZZ,away_team_money_line_JAZZ,home_team_money_line_JUSTBET,away_team_money_line_JUSTBET,home_team_money_line_MATCHBOOK,away_team_money_line_MATCHBOOK,home_team_money_line_PINNACLE,away_team_money_line_PINNACLE,home_team_money_line_Sports Interaction,away_team_money_line_Sports Interaction,home_team_money_line_youwager.eu,away_team_money_line_youwager.eu,home_team_spread_5Dimes,home_team_spread_sportbet,away_team_spread_5Dimes,away_team_spread_sportbet,home_team_spread_bet365,away_team_spread_bet365,home_team_spread_BETOnline,home_team_spread_SPORTS BETTING,away_team_spread_BETOnline,away_team_spread_SPORTS BETTING,home_team_spread_BOVADA,home_team_spread_bodog,away_team_spread_BOVADA,away_team_spread_bodog,home_team_spread_BOOKMAKER,home_team_spread_BetCRIS,away_team_spread_BOOKMAKER,away_team_spread_BetCRIS,home_team_spread_JAZZ,away_team_spread_JAZZ,home_team_spread_JUSTBET,away_team_spread_JUSTBET,home_team_spread_MATCHBOOK,away_team_spread_MATCHBOOK,home_team_spread_PINNACLE,away_team_spread_PINNACLE,home_team_spread_Sports Interaction,away_team_spread_Sports Interaction,home_team_spread_youwager.eu,away_team_spread_youwager.eu,under_total_5Dimes,under_total_sportbet,over_total_5Dimes,over_total_sportbet,under_total_bet365,over_total_bet365,under_total_BETOnline,under_total_SPORTS BETTING,over_total_BETOnline,over_total_SPORTS BETTING,under_total_BOVADA,under_total_bodog,over_total_BOVADA,over_total_bodog,under_total_BOOKMAKER,under_total_BetCRIS,over_total_BOOKMAKER,over_total_BetCRIS,under_total_JAZZ,over_total_JAZZ,under_total_JUSTBET,over_total_JUSTBET,under_total_MATCHBOOK,over_total_MATCHBOOK,under_total_PINNACLE,over_total_PINNACLE,under_total_Sports Interaction,over_total_Sports Interaction,under_total_youwager.eu,over_total_youwager.eu,away_team_money_line_intertops,home_team_money_line_intertops,away_team_spread_intertops,home_team_spread_intertops,under_total_intertops,over_total_intertops,away_team_money_line_HERITAGE,home_team_money_line_HERITAGE,away_team_spread_HERITAGE,home_team_spread_HERITAGE,under_total_HERITAGE,over_total_HERITAGE,away_team_money_line_BetPHOENIX,home_team_money_line_BetPHOENIX,away_team_spread_BetPHOENIX,home_team_spread_BetPHOENIX,under_total_BetPHOENIX,over_total_BetPHOENIX,away_team_money_line_SBR,home_team_money_line_SBR,away_team_spread_SBR,home_team_spread_SBR,under_total_SBR,over_total_SBR
,,,,,,,,,,,,,,,,,,,-190.0,-190.0,175.0,175.0,-200.0,170.0,-195.0,-195.0,170.0,170.0,-200.0,-200.0,170.0,170.0,-200.0,-200.0,170.0,170.0,,,-200.0,170.0,-179.0,173.0,-190.0,171.0,-200.0,170.0,-200.0,170.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,,,-110.0,-110.0,100.0,-112.0,-102.0,-106.0,-110.0,-110.0,-110.0,-110.0,-103.0,-103.0,-107.0,-107.0,-110.0,-110.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,,,-110.0,-110.0,107.0,-111.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,475.0,475.0,-560.0,-560.0,450.0,-600.0,475.0,475.0,-590.0,-590.0,450.0,450.0,-700.0,-700.0,450.0,450.0,-550.0,-550.0,,,445.0,-570.0,460.0,-480.0,453.0,-539.0,500.0,-700.0,475.0,-625.0,-108.0,-108.0,-102.0,-102.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,100.0,100.0,-120.0,-120.0,-110.0,-110.0,-110.0,-110.0,,,-110.0,-110.0,-104.0,102.0,-109.0,101.0,-110.0,-110.0,-110.0,-110.0,-107.0,-107.0,-103.0,-103.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,,,-110.0,-110.0,-109.0,107.0,-105.0,-105.0,-115.0,-105.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-335.0,-335.0,305.0,305.0,-330.0,265.0,-340.0,-340.0,285.0,285.0,-340.0,-340.0,270.0,270.0,-280.0,-280.0,240.0,240.0,,,-325.0,265.0,-315.0,294.0,-325.0,285.0,-420.0,320.0,-345.0,265.0,-105.0,-105.0,-105.0,-105.0,-115.0,-105.0,105.0,105.0,-125.0,-125.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,,,-110.0,-110.0,115.0,-116.0,115.0,-125.0,-110.0,-110.0,-110.0,-110.0,-103.0,-103.0,-107.0,-107.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,,,-110.0,-110.0,102.0,-104.0,-104.0,-106.0,-110.0,-110.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,112.0,112.0,-122.0,-122.0,105.0,-125.0,110.0,110.0,-130.0,-130.0,,,,,105.0,105.0,-125.0,-125.0,,,107.0,-127.0,113.0,-114.0,109.0,-120.0,100.0,-120.0,110.0,-130.0,-102.0,-102.0,-108.0,-108.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,,,-110.0,-110.0,-102.0,-118.0,104.0,-113.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,,,-110.0,-110.0,105.0,-107.0,102.0,-113.0,-110.0,-110.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-112.0,-112.0,102.0,102.0,-115.0,-105.0,-120.0,-120.0,100.0,100.0,,,,,-120.0,-120.0,100.0,100.0,,,-115.0,-105.0,-108.0,107.0,-112.0,102.0,-120.0,100.0,-120.0,100.0,-107.0,-107.0,-103.0,-103.0,-105.0,-115.0,-110.0,-110.0,-110.0,-110.0,130.0,130.0,-150.0,-150.0,-110.0,-110.0,-110.0,-110.0,,,-110.0,-110.0,-105.0,102.0,-106.0,-102.0,125.0,-145.0,-110.0,-110.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,,,-110.0,-110.0,-106.0,103.0,-105.0,-105.0,-115.0,-105.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-225.0,-225.0,205.0,205.0,-235.0,195.0,-225.0,-225.0,195.0,195.0,-245.0,-245.0,205.0,205.0,-230.0,-230.0,190.0,190.0,,,-230.0,190.0,-222.0,210.0,-228.0,204.0,-230.0,190.0,-240.0,200.0,-103.0,-103.0,-107.0,-107.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,,,-110.0,-110.0,-102.0,-101.0,-104.0,-104.0,-110.0,-110.0,-110.0,-110.0,-107.0,-107.0,-103.0,-103.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,,,-110.0,-110.0,105.0,-106.0,100.0,-110.0,-115.0,-105.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-395.0,-395.0,350.0,350.0,-425.0,325.0,-400.0,-400.0,330.0,330.0,-500.0,-500.0,350.0,350.0,-400.0,-400.0,330.0,330.0,,,-400.0,320.0,-375.0,355.0,-380.0,330.0,-480.0,370.0,-420.0,320.0,-108.0,-108.0,-102.0,-102.0,-105.0,-115.0,105.0,105.0,-125.0,-125.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,,,100.0,-120.0,105.0,-111.0,106.0,-115.0,-115.0,-105.0,-110.0,-110.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,,,-110.0,-110.0,105.0,-107.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-905.0,-905.0,705.0,705.0,-800.0,550.0,-815.0,-815.0,635.0,635.0,,,,,-825.0,-825.0,625.0,625.0,,,-800.0,550.0,-740.0,650.0,-750.0,604.0,-1170.0,770.0,-850.0,625.0,-104.0,-104.0,-106.0,-106.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,,,-110.0,-110.0,100.0,-111.0,-104.0,-104.0,-110.0,-110.0,-110.0,-110.0,-107.0,-107.0,-103.0,-103.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,,,-110.0,-110.0,-103.0,-101.0,-103.0,-107.0,-110.0,-110.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,220.0,220.0,-240.0,-240.0,215.0,-260.0,220.0,220.0,-260.0,-260.0,235.0,235.0,-275.0,-275.0,210.0,210.0,-250.0,-250.0,,,210.0,-250.0,218.0,-236.0,216.0,-242.0,250.0,-310.0,227.0,-275.0,-109.0,-109.0,-101.0,-101.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,,,-110.0,-110.0,-102.0,-102.0,-113.0,104.0,105.0,-125.0,-110.0,-110.0,-103.0,-103.0,-107.0,-107.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,,,-110.0,-110.0,-105.0,104.0,-107.0,-103.0,-115.0,-105.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-210.0,-210.0,190.0,190.0,-230.0,190.0,-225.0,-225.0,195.0,195.0,-230.0,-230.0,190.0,190.0,-235.0,-235.0,195.0,195.0,,,-230.0,190.0,-210.0,170.0,-215.0,193.0,-230.0,190.0,-240.0,200.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-125.0,-125.0,105.0,105.0,-110.0,-110.0,-110.0,-110.0,,,-110.0,-110.0,-106.0,105.0,-102.0,-106.0,-115.0,-105.0,-110.0,-110.0,-102.0,-102.0,-108.0,-108.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,,,-110.0,-110.0,-104.0,100.0,-109.0,-101.0,-110.0,-110.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,153.0,153.0,-163.0,-163.0,150.0,-170.0,150.0,150.0,-170.0,-170.0,160.0,160.0,-180.0,-180.0,155.0,155.0,-175.0,-175.0,,,157.0,-177.0,155.0,-159.0,151.0,-167.0,175.0,-210.0,150.0,-170.0,-101.0,-101.0,-109.0,-109.0,-100.0,-120.0,100.0,100.0,-120.0,-120.0,125.0,125.0,-145.0,-145.0,105.0,105.0,-125.0,-125.0,,,100.0,-120.0,104.0,-107.0,100.0,-108.0,-105.0,-115.0,-110.0,-110.0,-102.0,-102.0,-108.0,-108.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,,,-110.0,-110.0,104.0,-105.0,102.0,-113.0,-115.0,-105.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-167.0,-167.0,157.0,157.0,-175.0,155.0,-180.0,-180.0,160.0,160.0,-180.0,-180.0,160.0,160.0,-170.0,-170.0,150.0,150.0,,,-170.0,150.0,-168.0,157.0,-170.0,153.0,-185.0,155.0,-180.0,160.0,-110.0,-110.0,100.0,100.0,105.0,-125.0,-115.0,-115.0,-105.0,-105.0,105.0,105.0,-125.0,-125.0,-120.0,-120.0,100.0,100.0,,,-115.0,-105.0,113.0,-114.0,114.0,-123.0,100.0,-120.0,-110.0,-110.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,,,-110.0,-110.0,102.0,-103.0,-104.0,-106.0,-115.0,-105.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,140.0,140.0,-150.0,-150.0,140.0,-160.0,140.0,140.0,-160.0,-160.0,135.0,135.0,-155.0,-155.0,140.0,140.0,-160.0,-160.0,,,138.0,-158.0,141.0,-147.0,137.0,-151.0,135.0,-160.0,140.0,-160.0,-110.0,-110.0,100.0,100.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,100.0,100.0,-120.0,-120.0,-115.0,-115.0,-105.0,-105.0,,,-110.0,-110.0,-105.0,104.0,-108.0,100.0,105.0,-125.0,-105.0,-115.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,,,-110.0,-110.0,105.0,-107.0,-106.0,-104.0,-115.0,-105.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-280.0,-280.0,255.0,255.0,-280.0,230.0,-285.0,-285.0,240.0,240.0,-300.0,-300.0,250.0,250.0,-290.0,-290.0,240.0,240.0,,,-290.0,245.0,-270.0,260.0,-275.0,244.0,-340.0,270.0,-300.0,240.0,-105.0,-105.0,-105.0,-105.0,-105.0,-115.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,,,-105.0,-115.0,-103.0,102.0,-104.0,-104.0,100.0,-120.0,-110.0,-110.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,,,-110.0,-110.0,101.0,-102.0,106.0,-117.0,-110.0,-110.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,115.0,115.0,-135.0,-135.0,120.0,-140.0,115.0,115.0,-135.0,-135.0,130.0,130.0,-150.0,-150.0,120.0,120.0,-140.0,-140.0,,,120.0,-140.0,123.0,-124.0,120.0,-133.0,125.0,-145.0,120.0,-140.0,100.0,100.0,-120.0,-120.0,-105.0,-115.0,-105.0,-105.0,-115.0,-115.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,,,-105.0,-115.0,104.0,-105.0,-102.0,-106.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,,,-110.0,-110.0,101.0,-104.0,-110.0,100.0,-110.0,-110.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-330.0,-330.0,270.0,270.0,-330.0,265.0,-330.0,-330.0,275.0,275.0,-330.0,-330.0,265.0,265.0,-325.0,-325.0,275.0,275.0,,,-310.0,255.0,-288.0,284.0,-310.0,273.0,-320.0,260.0,-320.0,250.0,110.0,110.0,-130.0,-130.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,,,-110.0,-110.0,-102.0,101.0,104.0,-112.0,105.0,-125.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,,,-110.0,-110.0,-101.0,-101.0,108.0,-119.0,-110.0,-110.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,275.0,275.0,-305.0,-305.0,270.0,-340.0,265.0,265.0,-315.0,-315.0,280.0,280.0,-360.0,-360.0,265.0,265.0,-315.0,-315.0,,,260.0,-320.0,305.0,-385.0,273.0,-310.0,295.0,-375.0,255.0,-330.0,-108.0,-108.0,-102.0,-102.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,,,-110.0,-110.0,-122.0,115.0,-114.0,105.0,-120.0,100.0,-105.0,-115.0,-108.0,-108.0,-102.0,-102.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,,,-110.0,-110.0,-104.0,-104.0,-107.0,-103.0,-115.0,-105.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-165.0,-165.0,155.0,155.0,-180.0,160.0,-170.0,-170.0,150.0,150.0,-190.0,-190.0,165.0,165.0,-175.0,-175.0,155.0,155.0,,,-175.0,155.0,-169.0,153.0,-170.0,153.0,-200.0,170.0,-165.0,145.0,105.0,105.0,-115.0,-115.0,-100.0,-120.0,-120.0,-120.0,100.0,100.0,-110.0,-110.0,-110.0,-110.0,-120.0,-120.0,100.0,100.0,,,100.0,-120.0,106.0,-115.0,107.0,-116.0,-110.0,-110.0,-110.0,-110.0,-103.0,-103.0,-107.0,-107.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,,,-110.0,-110.0,-109.0,106.0,-110.0,100.0,-110.0,-110.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-109.0,-109.0,-101.0,-101.0,-120.0,-100.0,-120.0,-120.0,100.0,100.0,,,,,-115.0,-115.0,-105.0,-105.0,,,-118.0,-102.0,-133.0,120.0,-113.0,102.0,-120.0,100.0,-120.0,100.0,-103.0,-103.0,-107.0,-107.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,120.0,120.0,-140.0,-140.0,-110.0,-110.0,-110.0,-110.0,,,-110.0,-110.0,-119.0,110.0,-107.0,-101.0,-110.0,-110.0,-110.0,-110.0,-108.0,-108.0,-102.0,-102.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,,,-110.0,-110.0,-104.0,-104.0,102.0,-113.0,-110.0,-110.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,112.0,112.0,-122.0,-122.0,110.0,-130.0,110.0,110.0,-130.0,-130.0,,,,,115.0,115.0,-135.0,-135.0,,,110.0,-130.0,-138.0,125.0,113.0,-125.0,115.0,-135.0,115.0,-135.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-105.0,-105.0,-115.0,-115.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,,,-110.0,-110.0,-123.0,114.0,108.0,-117.0,100.0,-120.0,-110.0,-110.0,-107.0,-107.0,-103.0,-103.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,,,-110.0,-110.0,101.0,-109.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,150.0,150.0,-160.0,-160.0,150.0,-170.0,140.0,140.0,-160.0,-160.0,155.0,155.0,-175.0,-175.0,145.0,145.0,-165.0,-165.0,,,145.0,-165.0,153.0,-170.0,144.0,-160.0,150.0,-175.0,145.0,-165.0,-102.0,-102.0,-108.0,-108.0,-105.0,-115.0,-105.0,-105.0,-115.0,-115.0,-115.0,-115.0,-105.0,-105.0,-105.0,-105.0,-115.0,-115.0,,,-105.0,-115.0,-116.0,107.0,100.0,-108.0,-110.0,-110.0,100.0,-120.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,,,-110.0,-110.0,-104.0,-104.0,-102.0,-108.0,-110.0,-110.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-170.0,-170.0,160.0,160.0,-180.0,160.0,-175.0,-175.0,155.0,155.0,-190.0,-190.0,165.0,165.0,-190.0,-190.0,160.0,160.0,,,-175.0,155.0,-195.0,175.0,-174.0,157.0,-200.0,170.0,-190.0,165.0,105.0,105.0,-115.0,-115.0,-100.0,-120.0,-120.0,-120.0,100.0,100.0,-105.0,-105.0,-115.0,-115.0,-130.0,-130.0,110.0,110.0,,,-105.0,-115.0,-102.0,-106.0,104.0,-113.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,,,-110.0,-110.0,102.0,-110.0,-107.0,-103.0,-115.0,-105.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-380.0,-380.0,340.0,340.0,-425.0,325.0,-380.0,-380.0,320.0,320.0,-400.0,-400.0,300.0,300.0,-375.0,-375.0,315.0,315.0,,,-380.0,310.0,,,-389.0,337.0,-425.0,325.0,-400.0,310.0,-108.0,-108.0,-102.0,-102.0,-110.0,-110.0,100.0,100.0,-120.0,-120.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,,,-110.0,-110.0,106.0,-115.0,111.0,-120.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,,,-110.0,-110.0,-104.0,-104.0,-103.0,-107.0,-110.0,-110.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-305.0,-305.0,275.0,275.0,-320.0,260.0,-310.0,-310.0,260.0,260.0,-300.0,-300.0,250.0,250.0,-295.0,-295.0,245.0,245.0,,,-300.0,250.0,-286.0,252.0,-310.0,273.0,-300.0,240.0,,,-103.0,-103.0,-107.0,-107.0,-110.0,-110.0,-105.0,-105.0,-115.0,-115.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,,,-110.0,-110.0,-106.0,-102.0,100.0,-108.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,,,-110.0,-110.0,-104.0,-104.0,-109.0,-101.0,-115.0,-105.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,117.0,117.0,-127.0,-127.0,115.0,-135.0,115.0,115.0,-135.0,-135.0,135.0,135.0,-155.0,-155.0,115.0,115.0,-135.0,-135.0,,,115.0,-135.0,160.0,-177.0,120.0,-133.0,115.0,-135.0,120.0,-140.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-120.0,-120.0,100.0,100.0,-135.0,-135.0,115.0,115.0,,,-110.0,-110.0,-116.0,110.0,115.0,-125.0,-115.0,-105.0,-110.0,-110.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,,,-110.0,-110.0,-106.0,-102.0,-105.0,-105.0,,,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-900.0,-900.0,700.0,700.0,-900.0,600.0,-860.0,-860.0,650.0,650.0,,,,,-900.0,-900.0,650.0,650.0,,,-1100.0,750.0,-860.0,,-1035.0,780.0,-1000.0,700.0,,,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,,,,,-110.0,-110.0,-110.0,-110.0,,,-110.0,-110.0,-105.0,-103.0,-105.0,-103.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,,,-110.0,-110.0,100.0,-108.0,-107.0,-103.0,-110.0,-110.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,215.0,215.0,-235.0,-235.0,210.0,-250.0,210.0,210.0,-250.0,-250.0,220.0,220.0,-260.0,-260.0,220.0,220.0,-260.0,-260.0,,,205.0,-245.0,176.0,-208.0,214.0,-240.0,240.0,-300.0,220.0,-260.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,,,-110.0,-110.0,-101.0,-106.0,-103.0,-105.0,-105.0,-115.0,-110.0,-110.0,-107.0,-107.0,-103.0,-103.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,,,,,-110.0,-110.0,-110.0,-110.0,,,-110.0,-110.0,-113.0,-102.0,-106.0,-104.0,-115.0,-105.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,
